module,key,applied_translation,status,file,backup
BACnet,mod.bacnet.objectType.networkPort,網路埠號,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectType.elevatorGroup,電梯組,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectType.escalator,電扶梯,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectType.lift,舉起,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.all,全部,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.none,沒有任何,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.addSel,新增選擇,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objects,對象,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.adding,新增選定的對象...,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objListRunning,在啟動另一個之前，取消執行對象列表請求。,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectTypeNumber,類型ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.deviceObjects,設備對象,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.remoteDevice,遠端設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.deviceName,設備名稱,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.deviceDescription,設備描述,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.units,單位,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectInstanceId,對象實體ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.useObjectName,使用新點的對象名稱,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.useObjectDescription,使用對象描述新點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.refreshProperties,更新屬性列表,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.refreshDataTypes,更新資料類型,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.objectInstanceNumber,對象實體號,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.useCov,使用COV訂閱,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.writePriority,寫入優先,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.tester.auto,Auto-shutoff,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.tester.listening,正在監聽訊息...,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.tester.cancelled,取消,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.tester.indexNotFound,找不到遠端設備索引,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.tester.sendObjectList,發送對象列表請求...,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.deviceError,設備在{0}中無響應，點啟動失敗：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.readError,{0}的錯誤讀取值：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.iamError,IAM廣播失敗：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.whoisError,WHOIS廣播失敗：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.whoisPoint,在初始點{0}的初始化期間失敗：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.readDevice,從{0}失敗的設備讀取屬性：{1},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.covFailed,cov訂閱失敗在{0}，點{1}，帶有錯誤：{2},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,event.bacnet.dataTypeError,無法將{0}轉換為 Mango 資料類型{1}，值未保存為{2},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,dox.bacnetPP,BACNET點特性,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.ds.unsupportedObjectType,BACNET資料來源不支持：{0}的對像類型,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,dox.bacnetIpDS,BACNET/IP資料來源,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.dataSource,BACNET/IP,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.dataPoint,BACNET/IP資料點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.desc,BACNET/IP屬性,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.localDevice,本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.localBindAddress,本地綁定地址,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.broadcastAddress,廣播地址,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.subnet,子網,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.port,埠號,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetIp.cdesc,IP {1}：{0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,dox.foreignDevices,外國設備註冊,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,dox.bacnetMstpDS,BACNET MS/TP資料來源,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.dataSource,BACNET MS/TP,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.dataPoint,BACNET MS/TP資料點,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.desc,BACNET MS/TP性質,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.commPortId,通信埠號ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.baudRate,Baud rate,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.thisStation,此站台ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.retryCount,框架錯誤重試計數,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.cdesc,MS/TP {0},applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.maxMaster,Max Master,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.maxInfoFrames,最大資訊框架,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.usageTimeout,使用逾時,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.useRealtime,使用實時驅動程序,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.responseTimeoutMs,響應逾時（MS）,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.driverFileLocation,通往內核驅動程序的路徑,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnetMstp.configProgramLocation,驅動程序配置程序的路徑,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.badMac,無效的Mac ID,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.settings.header,BACNET本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.settings.listTitle,本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.settings.newLocalDevice,新的本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.settings.createNewLocalDevice,建立新的本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
BACnet,mod.bacnet.settings.select,選擇本地設備,applied,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties,D:\Users\threesecond\OneDrive\Github\Mango_v3_i18n_zh\modules\BACnet\classes\i18n_zh.properties.apply.20250929171324.bak
