module,key,old_zh,proposed_translation,action
TCPIP,tcpip.description,將特定TCP/IP流量視為數據的數據源,將特定TCP/IP流量視為資料的資料來源,will_replace
TCPIP,dsEdit.tcpip.desc,TCPIP,TCPIP,no_change
TCPIP,tcpip.point.readCommand,讀取命令,讀取命令,no_change
TCPIP,tcpip.point.splitIndex,拆分索引,拆分索引,no_change
TCPIP,tcpip.point.split,分裂,分裂,no_change
TCPIP,tcpip.point.splitDelimiter,拆分定界符,拆分定界符,no_change
TCPIP,tcpip.point.queryable,可查詢,可查詢,no_change
TCPIP,tcpip.point.writeCommand,寫命令,寫入命令,will_replace
TCPIP,tcpip.point.valueRegex,價值正則,數值正規表示式,will_replace
TCPIP,tcpip.point.valueIndex,價值索引,數值索引,will_replace
TCPIP,dsEdit.tcpip.connectionDesc,tcp/ip @ {0}：{1},tcp/ip @ {0}：{1},no_change
TCPIP,dsEdit.tcpip.tools,TCP/IP工具,TCP/IP工具,no_change
TCPIP,dsEdit.tcpip.host,主持人,主機,will_replace
TCPIP,dsEdit.tcpip.port,港口,埠號,will_replace
TCPIP,dsEdit.tcpip.delimiter,定界符,定界符,no_change
TCPIP,dsEdit.tcpip.timeout,暫停,暫停,no_change
TCPIP,dsEdit.tcpip.hex,配置在十六進制中,配置在十六進制中,no_change
TCPIP,dsEdit.tcpip.logIO,日誌I/O。,日誌I/O。,no_change
TCPIP,dsEdit.tcpip.test.mustEnable,必須啟用數據源。,必須啟用資料來源。,will_replace
TCPIP,dsEdit.tcpip.logIOFileSize,日誌文件大小（mbytes）,日誌檔案大小（mbytes）,will_replace
TCPIP,dsEdit.tcpip.logIOFiles,保留日誌文件的數量,保留日誌檔案的數量,will_replace
TCPIP,dsEdit.tcpip.responseBufferSize,消息的最大大小,消息的最大大小,no_change
TCPIP,dsEdit.tcpip.socketRetries,套筒恢復,套筒恢復,no_change
TCPIP,dsEdit.tcpip.testUtility,測試實用程序,測試實用程序,no_change
TCPIP,dsEdit.tcpip.testUtilityResult,結果：,結果：,no_change
TCPIP,dsEdit.tcpip.testString,測試字符串,測試字符串,no_change
TCPIP,dsEdit.tcpip.testRegex,測試正則,測試正規表示式,will_replace
TCPIP,dsEdit.tcpip.testUtilityParsedResult,正則捕獲：,正規表示式擷取：,will_replace
TCPIP,tcpip.event.badDataTypeId,不良數據類型ID：{0},不良資料類型ID：{0},will_replace
TCPIP,tcpip.event.badResponse,難以理解的HTServer響應,難以理解的HTServer響應,no_change
TCPIP,tcpip.event.insufficientGroups,正則捕獲的組比預期的少,正規表示式擷取的組比預期的少,will_replace
TCPIP,tcpip.event.noMatch,Regex找不到比賽,Regex找不到比賽,no_change
TCPIP,tcpip.event.cannotConnect,嘗試連接投擲ioException：{0},嘗試連接投擲ioException：{0},no_change
TCPIP,tcpip.event.noResponse,XID沒有收到點的回應：{0},XID沒有收到點的回應：{0},no_change
TCPIP,tcpip.event.notHex,價值不是十六進製字符串,數值不是十六進製字符串,will_replace
TCPIP,tcpip.dox.tcpipDS,TCP/IP數據源,TCP/IP資料來源,will_replace
TCPIP,tcpip.dox.tcpipDP,TCP/IP數據點,TCP/IP資料點,will_replace
TCPIP,tcpip.testUtil.invalidRegex,正則值無效,正規表示式值無效,will_replace
TCPIP,tcpip.testUtil.groupMissing,組索引不匹配結果,組索引不符合結果,will_replace
abeip,abeip.description,Allen-Bradley以太網/IP設備的數據源,Allen-Bradley以太網/IP設備的資料來源,will_replace
abeip,dsEdit.abeip,Allen-Bradley E/IP,Allen-Bradley E/IP,no_change
abeip,dsedit.abeip.properties,Allen-Bradley E/IP屬性,Allen-Bradley E/IP屬性,no_change
abeip,dsEdit.abeip.dsconn,主機{0},主機{0},no_change
abeip,dsEdit.abeip.event.dataSourceException,數據源錯誤,資料來源錯誤,will_replace
abeip,dsEdit.abeip.event.connectTimeout,連接超時,連接逾時,will_replace
abeip,dsEdit.abeip.event.noSession,PLC會話錯誤,PLC會話錯誤,no_change
abeip,dsEdit.abeip.event.readFail,閱讀失敗,讀取失敗,will_replace
abeip,dsEdit.abeip.event.writeFail,寫失敗,寫入失敗,will_replace
abeip,dsEdit.abeip.event.licenseExceeded,點計數超過許可證津貼,點計數超過授權許可,will_replace
abeip,dsEdit.abeip.msg.dataSourceException,數據源錯誤,資料來源錯誤,will_replace
abeip,dsEdit.abeip.msg.connectTimeout,連接時機,連接時機,no_change
abeip,dsEdit.abeip.msg.noSession,無法與PLC進行會話,無法與PLC進行會話,no_change
abeip,dsEdit.abeip.msg.readFail,閱讀失敗,讀取失敗,will_replace
abeip,dsEdit.abeip.msg.writeFail,寫失敗,寫入失敗,will_replace
abeip,dsEdit.abeip.msg.readFailTag,閱讀失敗，標籤：{0},讀取失敗，標籤：{0},will_replace
abeip,dsEdit.abeip.msg.writeFailTag,寫失敗，標籤：{0},寫入失敗，標籤：{0},will_replace
abeip,dsEdit.abeip.timeout,超時（MS）,逾時（MS）,will_replace
abeip,dsEdit.abeip.retries,重試,重試,no_change
abeip,dsEdit.abeip.hostName,主機名,主機名,no_change
abeip,dsEdit.abeip.portNumber,港口,埠號,will_replace
abeip,dsEdit.abeip.rackNumber,架子,機架,will_replace
abeip,dsEdit.abeip.slotNumber,投幣口,插槽,will_replace
abeip,dsEdit.abeip.dpconn,標籤{0},標籤{0},no_change
abeip,dsEdit.abeip.tag,標籤名稱,標籤名稱,no_change
abeip,dsEdit.abeip.program,程序名稱,程序名稱,no_change
abeip,dsEdit.abeip.tagType,標籤類型,標籤類型,no_change
abeip,dsEdit.abeip.multistate,多層,多層,no_change
abeip,dsEdit.abeip.tag_types.bool,布爾（1位）,布爾（1位）,no_change
abeip,dsEdit.abeip.tag_types.sint,SINT（8位簽名的整數）,SINT（8位簽名的整數）,no_change
abeip,dsEdit.abeip.tag_types.int,int（16位簽名的整數）,int（16位簽名的整數）,no_change
abeip,dsEdit.abeip.tag_types.dint,DINT（32位簽名的整數）,DINT（32位簽名的整數）,no_change
abeip,dsEdit.abeip.tag_types.real,真實（32位浮點）,真實（32位浮點）,no_change
abeip,dsEdit.abeip.tag_types.string,細繩,STRING,will_replace
abeip,dsEdit.abeip.writeType,寫類型,寫入類型,will_replace
abeip,dsEdit.abeip.write_types.read_only,只讀,唯讀,will_replace
abeip,dsEdit.abeip.write_types.read_write,讀寫,讀寫,no_change
abeip,dsEdit.abeip.write_types.write_only,只寫,只寫,no_change
abeip,abeip.dox.ds,A-B E/IP數據源,A-B E/IP資料來源,will_replace
abeip,abeip.dox.pp,A-B E/IP點,A-B E/IP點,no_change
abpccc,abpccc.description,Allen-Bradley PCCC（SLC系列）以太網設備的數據源,Allen-Bradley PCCC（SLC系列）以太網設備的資料來源,will_replace
abpccc,dsEdit.abpccc,艾倫·布拉德利PCCC,艾倫·布拉德利PCCC,no_change
abpccc,dsedit.abpccc.properties,Allen-Bradley PCCC屬性,Allen-Bradley PCCC屬性,no_change
abpccc,dsEdit.abpccc.dsconn,主機{0},主機{0},no_change
abpccc,dsEdit.abpccc.event.dataSourceException,數據源錯誤,資料來源錯誤,will_replace
abpccc,dsEdit.abpccc.event.connectTimeout,連接超時,連接逾時,will_replace
abpccc,dsEdit.abpccc.event.noSession,PLC會話錯誤,PLC會話錯誤,no_change
abpccc,dsEdit.abpccc.event.readFail,閱讀失敗,讀取失敗,will_replace
abpccc,dsEdit.abpccc.event.writeFail,寫失敗,寫入失敗,will_replace
abpccc,dsEdit.abpccc.event.licenseExceeded,點計數超過許可證津貼,點計數超過授權許可,will_replace
abpccc,dsEdit.abpccc.msg.dataSourceException,數據源錯誤,資料來源錯誤,will_replace
abpccc,dsEdit.abpccc.msg.connectTimeout,連接時機,連接時機,no_change
abpccc,dsEdit.abpccc.msg.noSession,無法與PLC進行會話,無法與PLC進行會話,no_change
abpccc,dsEdit.abpccc.msg.readFail,閱讀失敗,讀取失敗,will_replace
abpccc,dsEdit.abpccc.msg.writeFail,寫失敗,寫入失敗,will_replace
abpccc,dsEdit.abpccc.msg.readFailTag,閱讀失敗，標籤：{0},讀取失敗，標籤：{0},will_replace
abpccc,dsEdit.abpccc.msg.writeFailTag,寫失敗，標籤：{0},寫入失敗，標籤：{0},will_replace
abpccc,dsEdit.abpccc.timeout,超時（MS）,逾時（MS）,will_replace
abpccc,dsEdit.abpccc.retries,重試,重試,no_change
abpccc,dsEdit.abpccc.hostName,主機名,主機名,no_change
abpccc,dsEdit.abpccc.portNumber,港口,埠號,will_replace
abpccc,dsEdit.abpccc.rackNumber,架子,機架,will_replace
abpccc,dsEdit.abpccc.slotNumber,投幣口,插槽,will_replace
abpccc,dsEdit.abpccc.dpconn,標籤{0},標籤{0},no_change
abpccc,dsEdit.abpccc.tag,地址,地址,no_change
abpccc,dsEdit.abpccc.plcType,PLC類型,PLC類型,no_change
abpccc,dsEdit.abpccc.plc_types.slc505,SLC 5/05,SLC 5/05,no_change
abpccc,dsEdit.abpccc.plc_types.plc5,PLC-5,PLC-5,no_change
abpccc,dsEdit.abpccc.plc_types.micrologix,微學分,微學分,no_change
abpccc,dsEdit.abpccc.multistate,多層,多層,no_change
abpccc,dsEdit.abpccc.writeType,寫類型,寫入類型,will_replace
abpccc,dsEdit.abpccc.write_types.read_only,只讀,唯讀,will_replace
abpccc,dsEdit.abpccc.write_types.read_write,讀寫,讀寫入,will_replace
abpccc,dsEdit.abpccc.write_types.write_only,只寫,只寫入,will_replace
abpccc,abpccc.dox.ds,A-B PCCC數據源,A-B PCCC資料來源,will_replace
abpccc,abpccc.dox.pp,A-B PCCC點,A-B PCCC點,no_change
advancedComponents,advancedComponents.description,Angularjs高級組件,Angularjs高級組件,no_change
advancedScheduler,advancedSchedule.events.subTypeActiveDefault,安排活動,排程有效,will_replace
advancedScheduler,advancedSchedule.events.subTypeErrorDefault,計劃錯誤,排程錯誤,will_replace
advancedScheduler,advancedSchedule.events.subTypeActiveDefault,安排活動,排程有效,will_replace
advancedScheduler,advancedSchedule.events.subTypeErrorDefault,計劃錯誤,排程錯誤,will_replace
advancedScheduler,advancedScheduler.validate.offsetsOutOfOrder,偏移不是按時順序,偏移不是按時順序,no_change
advancedScheduler,advancedScheduler.validate.userDNE,分配給時間表的用戶不存在,分配給時間表的用戶不存在,no_change
advancedScheduler,advancedScheduler.rt.event,{0},{0},no_change
advancedScheduler,advancedScheduler.rt.initializationError,附表{0}無法初始化，因為{1},附表{0}無法初始化，因為{1},no_change
advancedScheduler,advancedScheduler.rt.stateChangeError,附表{0}無法更改狀態，因為{1},附表{0}無法更改狀態，因為{1},no_change
advancedScheduler,advancedScheduler.rt.terminationError,附表{0}遇到問題，因為{1},附表{0}遇到問題，因為{1},no_change
advancedScheduler,advancedScheduler.rt.persistDataError,附表{0}無法將其狀態保存到數據庫，因為{1},附表{0}無法將其狀態保存到資料庫，因為{1},will_replace
advancedScheduler,advancedScheduler.dateRangeRule.invalidYears,開始和結束年必須是特定的或不明確的,開始和結束年必須是特定的或不明確的,no_change
advancedScheduler,advancedScheduler.dateRangeRule.invalidMonths,開始和結束月必須是特定的或不明確的,開始和結束月必須是特定的或不明確的,no_change
advancedScheduler,advancedScheduler.dateRangeRule.invalidDays,開始和結束的日子必須是特定的或不明確的,開始和結束的日子必須是特定的或不明確的,no_change
advancedScheduler,advancedScheduler.dateRangeRule.invalidDayOfWeek,不支持一周中的範圍,不支持一周中的範圍,no_change
advancedScheduler,advancedScheduler.ui.roundTo,圓,圓,no_change
advancedScheduler,advancedScheduler.ui.editNamePermissions,編輯名稱，權限和警報級別,編輯名稱，權限和警報級別,no_change
asciiFile,file.desc,閱讀和解析ASCII文本文件,讀取和解析ASCII文本檔案,will_replace
asciiFile,dsEdit.asciiFile,ASCII文件數據源,ASCII檔案資料來源,will_replace
asciiFile,dsEdit.asciiFilePoint,ASCII文件數據點,ASCII檔案資料點,will_replace
asciiFile,dsEdit.file,文件,檔案,will_replace
asciiFile,dsEdit.file.exampleText,示例文本,示例文本,no_change
asciiFile,dsEdit.file.pathIsNotCanonical,路徑不是規範的,路徑不是規範的,no_change
asciiFile,dsEdit.file.ioexceptionCanonical,試圖將給定的文件路徑{0}轉換為規範路徑的IOException,試圖將給定的檔案路徑{0}轉換為規範路徑的IOException,will_replace
asciiFile,dsEdit.file.test.match,匹配,符合,will_replace
asciiFile,dsEdit.file.test.noMatch,沒有匹配,沒有符合,will_replace
asciiFile,file.path,{0},{0},no_change
asciiFile,file.event.obsDestroy,由於：{0},由於：{0},no_change
asciiFile,file.event.patternMismatch,收到的消息：{0}不匹配模式：{1},收到的消息：{0}不符合模式：{1},will_replace
asciiFile,file.event.fileNotFound,找不到文件：{0},找不到檔案：{0},will_replace
asciiFile,file.event.notNumber,捕獲的值不是數字：{0},擷取的值不是數字：{0},will_replace
asciiFile,file.event.dateParseFailed,無法解析日期：{0},無法解析日期：{0},no_change
asciiFile,file.event.insufficientGroups,匹配的組不足：{0},符合的組不足：{0},will_replace
asciiFile,file.validate.noCaptureGroup,需要捕獲組,需要擷取組,will_replace
asciiFile,file.validate.invalidDateFormat,無效的日期格式''{0}'產生異常：{1},無效的日期格式''{0}'產生異常：{1},no_change
cloudConnect,cloudConnect.description,雲連接,雲端連接,will_replace
cloudConnect,cloudConnect.algorithm,密鑰算法,密鑰算法,no_change
cloudConnect,cloudConnect.dateConnected,連接日期,連接日期,no_change
cloudConnect,cloudConnect.dateDisconnected,日期斷開連接,日期斷開連接,no_change
cloudConnect,cloudConnect.ipAddress,IP地址,IP地址,no_change
cloudConnect,cloudConnect.coreVersion,核心版本,核心版本,no_change
cloudConnect,cloudConnect.moduleVersion,雲連接版本,雲端連接版本,will_replace
cloudConnect,cloudConnect.mangoWebPort,芒果網絡端口,Mango 網路埠號,will_replace
cloudConnect,cloudConnect.sshPort,SSH端口,SSH埠號,will_replace
cloudConnect,cloudConnect.otherForwards,其他端口向前,其他埠號向前,will_replace
cloudConnect,cloudConnect.requiresRestart,需要重新啟動,需要重新啟動,no_change
cloudConnect,cloudConnect.requiresReload,需要重新加載,需要重新載入,will_replace
cloudConnect,cloudConnect.clientConnected,連接,連接,no_change
cloudConnect,cloudConnect.proxy.name,代理人,代理人,no_change
cloudConnect,cloudConnect.proxy.settings,代理設置,代理設定,will_replace
cloudConnect,cloudConnect.proxy.localAuthentication,代理身份驗證,代理身份驗證,no_change
cloudConnect,cloudConnect.proxy.remoteAuthentication,遠程身份驗證,遠端身份驗證,will_replace
cloudConnect,cloudConnect.proxy.enabled,啟用代理,啟用代理,no_change
cloudConnect,cloudConnect.proxy.proxyDomain,代理域,代理域,no_change
cloudConnect,cloudConnect.proxy.requiresAuthentication,需要身份驗證,需要身份驗證,no_change
cloudConnect,cloudConnect.proxy.requiresPermission,需要許可,需要許可,no_change
cloudConnect,cloudConnect.proxy.injectAuthenticationToken,注入身份驗證令牌,注入身份驗證令牌,no_change
cloudConnect,cloudConnect.proxy.fixedToken,修復了身份驗證令牌,修復了身份驗證令牌,no_change
cloudConnect,cloudConnect.proxy.fixedUsername,修復了用戶名,修復了用戶名,no_change
cloudConnect,cloudConnect.proxy.syncUser,從服務器到客戶端同步用戶,從伺服器到客戶端端同步用戶,will_replace
cloudConnect,cloudConnect.proxy.syncUserPassword,同步用戶的密碼,同步用戶的密碼,no_change
cloudConnect,cloudConnect.proxy.serveStaticResources,從此芒果安裝中提供靜態資源（不要委託這些文件的請求）,從此 Mango 安裝中提供靜態資源（不要委託這些檔案的請求）,will_replace
cloudConnect,cloudConnect.proxy.clientConnectTimeout,HTTP客戶端連接超時（秒）,HTTP客戶端端連接逾時（秒）,will_replace
cloudConnect,cloudConnect.proxy.clientIdleTimeout,HTTP客戶端閒置超時（秒）,HTTP客戶端端閒置逾時（秒）,will_replace
cloudConnect,cloudConnect.proxy.proxyRequestTimeout,代理請求超時（秒）,代理請求逾時（秒）,will_replace
cloudConnect,cloudConnect.proxy.error.rewriteFailed,重寫請求失敗\ U2014''{0}'',重寫入請求失敗\ U2014''{0}'',will_replace
cloudConnect,cloudConnect.proxy.error.serverNotRunning,雲連接服務器未運行,雲端連接伺服器未執行,will_replace
cloudConnect,cloudConnect.proxy.error.requestDidntStartWithServletPath,代理請求不是從servlet路徑開始,代理請求不是從servlet路徑開始,no_change
cloudConnect,cloudConnect.proxy.error.errorParsingRequestUri,錯誤解析請求URI,錯誤解析請求URI,no_change
cloudConnect,cloudConnect.proxy.error.noWebPort,客戶端不受客戶轉發的網絡端口,客戶端端不受客戶端轉發的網路埠號,will_replace
cloudConnect,cloudConnect.proxy.error.errorConstructingUri,構建URI的錯誤,構建URI的錯誤,no_change
cloudConnect,cloudConnect.proxy.error.clientNotFound,用GUID'{0}''客戶端未連接,用GUID'{0}''客戶端端未連接,will_replace
cloudConnect,cloudConnect.proxy.error.proxyDisabled,雲連接代理被禁用,雲端連接代理被禁用,will_replace
cloudConnect,cloudConnect.client.name,客戶,客戶端,will_replace
cloudConnect,cloudConnect.client.settings,客戶設置,客戶端設定,will_replace
